V1 V2 V3
180 0.121613444398337 0.919323384131992 0.169376367480279
181 0.024152380376721 0.945051958693557 0.146445611687087
182 0.0777232597438693 0.934861232616378 0.218878831820781
183 0.0494396264323988 0.936127565054815 0.202739215071429
184 -0.0328952499611376 0.937057901186696 0.286448585645714
185 -0.0977050702043931 0.94515828267315 0.167054806398476
186 0.150686863290515 0.933026847054751 0.207828553878272
187 0.0991187717477975 0.928475876835657 0.290293532822038
188 0.0790685070381341 0.95010095679828 0.22288435574109
189 0.0848188393264769 0.963944631530533 0.364730540354033
190 0.0989220339705606 0.936641739268286 0.237021202760631
191 0.0898003005731171 0.936162051498163 0.273294849466615
192 0.0845687811391544 0.933528718155592 0.182481526178057
193 0.153709628678899 0.925347628560326 0.124870955630057
194 0.300700213112276 0.955608072625301 0.185712997534718
195 0.169213721420181 0.945117859262324 0.145226656742757
196 0.214103820905806 0.952037315123395 0.192796351804926
197 0.229883998617494 0.946584130440911 0.0757396896859713
198 0.313732016263437 0.943366746484066 0.186231662938116
199 0.289117187239066 0.946816870332796 0.227107548826795
200 0.326333665052178 0.928214117486353 0.141560079593038
201 0.385076466089101 0.930882158083142 0.191583902139148
202 0.316790955337253 0.943324995331631 0.219777145148672
203 0.240212698127618 0.944505001445952 0.19413431608848
204 0.514387395173785 0.932430539474163 0.197139744653533
205 0.291810420197966 0.947217816031217 0.171698251370371
206 0.169857628206625 0.941537300816899 0.186567024173537
207 0.338226904318189 0.932291119511201 0.187282927967928
208 0.429389450080163 0.938423230202351 0.189149728997848
209 0.402075689593471 0.934587679276917 0.140638812191386
210 0.542048552405273 0.927657806672321 0.0747541321526388
211 0.370942511431096 0.934795891968867 0.211152102379241
212 0.601878874871064 0.927199989911651 0.184878269184255
213 0.337600216385455 0.934639634286374 0.215116201624308
214 0.357653805381585 0.926570359441421 0.243352553360924
215 0.387290864884064 0.924574815360204 0.207435566891547
216 0.317848094078415 0.918221446246901 0.274586598771828
217 0.265524601109704 0.916777669473035 0.16057996049426
218 0.523842978407724 0.935124331727204 0.204413642678854
219 0.409311845253709 0.940654507199072 0.15457768637811
220 0.24516897755965 0.933553356560593 0.232271996374501
221 0.174047416795634 0.942563821824351 0.271060369936209
222 0.214958082285249 0.931488761557809 0.253774324200885
223 0.26773264855482 0.935819163640336 0.170270886469469
224 0.279659628179195 0.948738200762741 0.171520985095786
225 0.254827086361757 0.9417719871756 0.137090983142962
226 0.147067332657527 0.921763091454254 0.13567898422051
227 0.232966452706806 0.960883342196429 0.132796409030186
228 0.367875244773817 0.951590298900542 0.112639912811278
229 0.135953512516476 0.932346667184843 0.172644573602499
230 0.253429144453522 0.941375590196879 0.222573223928501
231 0.132564486213296 0.939703503975739 0.168341724169766
232 0.274010333498701 0.948049811768059 0.188420669609088
233 0.21713486251025 0.933074400155426 0.148432328595475
234 0.183022167616163 0.949851128863302 0.181197393493784
235 0.153045757916805 0.942651112483019 0.0817484779307451
236 0.0648838263569771 0.934748632187865 0.22473372636543
237 0.122887886562416 0.937869052871733 0.213993753840535
238 0.23379987416163 0.965080791531264 0.222631905287642
239 0.207323920186436 0.949742290756903 0.0892349729673792
240 0.0639446343223622 0.957498986008853 0.179413338847503
241 0.0724234893029828 0.950267320266818 0.183029235336745
242 0.150612559712637 0.947003443029999 0.19180081871959
243 0.344029352287569 0.940185818812279 0.243889734539491
244 0.0749213932474829 0.944479690120063 0.152531433426108
245 0.283817958315777 0.944516407318743 0.235081932295318
246 0.439654317143211 0.95123593388052 0.245642267040396
247 0.154051399933302 0.955309641218418 0.272472536227967
248 0.0922727586631926 0.944655053242366 0.271395233218247
249 0.437324303003618 0.948188969328926 0.179586423734679
250 0.323716160527015 0.947290055242398 0.154009774057777
251 0.459469180435039 0.944398183628537 0.146371149591594
252 0.469998748960899 0.954794238655665 0.0458883996943617
253 0.488507037810583 0.939662991378786 0.101069398095198
254 0.45506473807415 0.945619402054859 0.0952228989072025
255 0.315426746709273 0.937421646851901 0.128713672506325
256 0.37223972687739 0.933164748861461 0.16808945125304
257 0.311059370532545 0.924436607629936 0.105046500664011
258 0.439944380048342 0.937412075111866 0.186633708245051
259 0.258037109288331 0.935305680925106 0.201819057149097
260 0.320475811225127 0.947460903394302 0.219987702244749
261 0.300293927918505 0.937580845643647 0.222579511656945
262 0.40115473619737 0.946042973034406 0.144428476080249
263 0.283059639886492 0.953078758043671 0.15580840307516
264 0.277141024426749 0.93766248526618 0.0746613234877113
265 0.293281746026637 0.959450427867568 0.156787887806011
266 0.327766471088718 0.962748810645073 0.130467664723689
267 0.30855000841739 0.964720382948084 0.201920133974784
268 0.173493600739971 0.952988720176132 0.0713449738435161
269 0.288068373501755 0.966269522303539 0.0728156604402163
270 0.341350918868553 0.966118254480508 0.215408967185125
271 0.164693036659923 0.964743758122494 0.170574948458851
272 0.33062623538903 0.974006352545197 0.215400225297067
273 0.354729523643303 0.979994222104205 0.128940502586443
274 0.303324398534151 0.967621447490501 0.103631745922659
275 0.438790157689244 0.973538623912895 0.0800377459593103
276 0.274142940215795 0.966546532121908 0.0969272224024065
277 0.215203801960806 0.975592667752673 0.0491129510470602
278 0.361169459923461 0.956182305992159 0.150849151661125
279 0.314601972560784 0.938529117310801 0.0417697194248837
280 0.295681302107788 0.944266926484762 0.142810506171883
281 0.510878086825003 0.953189130205211 0.192830853368176
282 0.428069794359033 0.955454951188405 0.148376825179398
283 0.602111915299317 0.953548778941906 0.0522497718911514
284 0.322305868542215 0.946861656588245 0.185992366559795
285 0.351039155035204 0.931503988749276 0.235338339202225
286 0.426497934449559 0.916011474823944 0.175553422258204
287 0.222547095193047 0.92516489535954 0.226210985927294
288 0.417599503457686 0.917698545336751 0.236195950808817
289 0.466953497473621 0.925732321249191 0.338888010589973
290 0.114857293681065 0.921754789577492 0.249657881491563
291 0.40858907791264 0.933099790273574 0.252035458864724
292 0.514744246355503 0.925622724194508 0.190308908648386
293 0.444662143253875 0.896942365303641 0.263325138235402
294 0.406801037772236 0.925910979097333 0.260791550567858
295 0.307476742865 0.941813696468266 0.30411024994142
296 0.518955814632595 0.924866793234386 0.217138425627932
297 0.347448690151233 0.92542617313085 0.144268831330822
298 0.38730702329722 0.913546971836959 0.130317315112422
299 0.416567498927157 0.923112826063967 0.17078410260652
300 0.427713698098974 0.936925481309074 0.210453286030379
301 0.347387254268225 0.947398242242857 0.21058279092092
302 0.469975157979069 0.934386353039723 0.122404641315361
303 0.214203641820357 0.921051161700591 0.127538351634113
304 0.528676825202406 0.936301743668892 0.167231575515315
305 0.639923290902935 0.9389001617083 0.118207864548012
306 0.618361570823405 0.922111688728348 0.194502260087295
307 0.613406645958779 0.934385070447049 0.16609787693869
308 0.65032625536121 0.92767690993673 0.1632657025447
309 0.621158423134173 0.940255820447158 0.162969976581454
310 0.602026268839067 0.917765661719288 0.0787772591583907
311 0.557302655549178 0.929515949710072 0.129175748530829
312 0.66976076850356 0.951668375096244 0.156949936628045
313 0.582252328304549 0.929610872880718 0.106879862561348
314 0.615057541774379 0.934441156265013 0.232915901659805
315 0.682952532806629 0.934001785429413 0.251545503528819
316 0.602711824845805 0.927445672987908 0.126994284742243
317 0.648805154907695 0.946368984861728 0.117356484043017
318 0.614584742781342 0.94654652466532 0.13320418654655
319 0.479904390415447 0.961738801410065 0.0983069098826531
320 0.370647218969317 0.980637388785605 0.0260254280037442
321 0.496157882961412 0.973797354271415 0.124884138612811
322 0.586482818843313 0.971095739985793 0.19066786913435
323 0.454467786201688 0.965238536485758 0.245887614047692
324 0.744559454909547 0.958009574837096 0.241017720071977
325 0.720514088207138 0.933765707553124 0.293021311248956
326 0.680022966252911 0.924835573425319 0.287668066197373
327 0.788106702604873 0.914678856784493 0.271519540164668
328 0.598906182378971 0.92768747879076 0.222704160565547
329 0.522997357807271 0.922778722454719 0.19885535883658
330 0.483834340307178 0.926081728511993 0.198405208558089
331 0.496177900879972 0.920241289816724 0.142673242741803
332 0.597051307345366 0.932744344664077 0.114304575858418
333 0.687548540034634 0.914766793379122 0.167420704087471
334 0.725858690745417 0.898281572847984 0.187215707393183
335 0.660415410596433 0.892489791947999 0.255810432527282
336 0.539978905077694 0.901130296669658 0.274884767206871
337 0.413453649164036 0.90037072836233 0.240194856438291
338 0.306739238111486 0.886071523173761 0.248370803989295
339 0.459751917247562 0.896537830451706 0.145357393933004
340 0.501795738468342 0.882028507401434 0.18825596564194
341 0.243561353131673 0.901854100644455 0.254864211915032
342 0.0969864710382635 0.923189467631375 0.258255995840003
343 0.331110856932688 0.881489823914648 0.16809937616714
344 0.19425062757671 0.907552640029559 0.244363656896113
345 0.294676994853209 0.896058000353904 0.247142945942556
346 0.0679549283592157 0.888867581651062 0.221981989276854
347 0.360169493463929 0.915026516416718 0.30817370651958
348 0.258209166962335 0.921796365601463 0.272039149861227
349 -0.00862853093654137 0.915991516228387 0.31534722900542
350 0.162989693503147 0.933356755085548 0.284488471247199
351 0.291165954555089 0.907964088622889 0.264763420657853
352 0.490340596034635 0.912352938431802 0.200718496505013
353 0.440948402771894 0.919776794785862 0.096092905482049
354 0.604607184304951 0.92403306009729 0.123984160898408
355 0.709505206251095 0.918722242455163 0.180336462759869
356 0.637649200015197 0.916104754047658 0.205510237175971
357 0.61394503025544 0.92228247756155 0.187313846040306
358 0.464577206544784 0.91501763036023 0.131049207038336
359 0.599273635813976 0.921592909267052 0.12995031730151
360 0.527043244059604 0.941633512227686 0.202336451574072
361 0.436193897144975 0.951872574474519 0.196283006785794
362 0.488307285948292 0.943769399500857 0.137039397254132
363 0.490945542190723 0.940309559837557 0.130699704747286
364 0.486298148278751 0.961446680856828 0.113048880147932
365 0.647694622745898 0.944974784460368 0.116544656928537
366 0.635273232758076 0.958491880423184 0.136136650107093
367 0.43822703593794 0.960055265277966 0.0263156080642228
368 0.543373731680518 0.966746910182258 0.184403929397806
369 0.425926568040691 0.957540812168019 0.136260042612594
370 0.613077519687579 0.943193839309632 0.103873214249605
371 0.518789634494034 0.942284080635084 0.205364140856026
372 0.452901750596402 0.944505466335194 0.251961650985032
373 0.576296580031188 0.939188700781393 0.16217597970494
374 0.438967801528475 0.945108941883055 0.19694459421891
375 0.596158300114391 0.94475724411957 0.202559170348334
376 0.715329533653224 0.93872443061864 0.297640389906876
377 0.52020142702326 0.967507609957553 0.324712245949428
378 0.478740146868662 0.984938966944944 0.248098179099304
379 0.348345774954107 0.982092976586315 0.238819158456317
380 0.336177176231116 0.97879847418252 0.191661486603742
381 0.375939318557088 0.982487280659233 0.231136727906494
382 0.465363186371162 0.955304018980336 0.204074930869058
383 0.45917641493561 0.969888593827286 0.265896687960857
384 0.405512395995985 0.95548795556983 0.226597259543285
385 0.331164812814219 0.95500998834637 0.197909858928935
386 0.418979964465729 0.939883891485976 0.1929344790221
387 0.439643386939398 0.954348128426948 0.222802142024566
388 0.451862120886901 0.948542245417984 0.17125661926795
389 0.410567468827624 0.946629588324451 0.199352336325889
390 0.495217342761064 0.938223958483312 0.228967681641328
391 0.328851913833448 0.959160325785094 0.245272645649053
392 0.405015801166598 0.939821723306532 0.142011672688862
393 0.308622223245086 0.93213814506271 0.0965448512262461
394 0.400764208497339 0.934732133211404 0.150357493598927
395 0.416735955190275 0.936175125302429 0.171906058042434
396 0.392506051445184 0.908891415887731 0.175061093810892
397 0.425546153333429 0.962472124707101 0.159244583201784
398 0.399316439379086 0.963039717095955 0.189795412342744
399 0.429857111388341 0.961316418552434 0.204609928577214
400 0.615419228938262 0.946481146962534 0.179440277070699
401 0.628075267071629 0.942808801840864 0.178181582323432
402 0.572827458257564 0.951942510227206 0.212719386342562
403 0.624461096006123 0.945285231191056 0.183937286959423
404 0.421339049469351 0.970225688810137 0.141718069541467
405 0.375467265797211 0.959322880003522 0.134863004785705
406 0.406110061922668 0.959286375633948 0.123418407891654
407 0.408608607159736 0.977399948147315 0.231592422688402
408 0.167410522182921 0.966454854129589 0.100882820693385
409 0.257758810044511 0.969288746441283 0.0740509468281177
410 0.1870828291619 0.966596613890143 0.0779238859944521
411 0.232205575876025 0.973936496073708 0.121630002976193
412 0.301174527258356 0.984824712246877 0.0349187572432873
413 0.394940997440985 0.96559193758072 0.0834917980940513
414 0.191405851205444 0.970675917116303 0.247409774433734
415 0.176972111375719 0.959629673206076 0.0616223425958922
416 0.345239258451385 0.972512931347398 0.135349308949694
417 0.317058383217132 0.983575554794742 0.159472219496607
418 0.397008099051498 0.954575235189793 0.17593918209182
419 0.242964421909873 0.967026012682337 0.177647586791573
420 0.325867731826879 0.962171856810786 0.0645022880790171
421 0.229970851054864 0.975955415142957 0.0435597951339357
422 0.485104073617235 0.943622403001249 0.0516642993104819
423 0.389132317368262 0.947245085843274 0.102501017258843
424 0.494948208421159 0.941943602497295 0.103724722313594
425 0.578343393497122 0.936505549446018 0.157285258632235
426 0.612203344355074 0.940105900479201 0.168238691573827
427 0.567239475299133 0.93940325316558 0.170790905792605
428 0.546514478155043 0.920976086069675 0.207591196250396
429 0.466509233877123 0.936985202923202 0.183853596737811
430 0.276597304276824 0.937584426971649 0.18167076197603
431 0.677099199160146 0.925482064372716 0.18873415870387
432 0.409035157973773 0.932802899359949 0.174263399936041
433 0.44355728841238 0.933896211197971 0.0704911627401971
434 0.476921480090238 0.94288045565169 0.194924831966884
435 0.474191071622475 0.929597477220353 0.221782140322212
436 0.58919248623872 0.969850048652406 0.218675861866484
437 0.618313848435814 0.954702668759905 0.204689174090032
438 0.677624055092078 0.95004692522729 0.165932731745717
439 0.549230023767663 0.947827137784751 0.200216655021075
440 0.739124128350184 0.955318949410213 0.211604080700427
441 0.753863421541743 0.954335830455343 0.14212008121799
442 0.748491746239328 0.949078109479665 0.162510898545208
443 0.875126622915336 0.962110739834267 0.129131594769945
444 0.792205458215223 0.9540946725078 0.132823338025315
445 0.774735416519792 0.950973553773518 0.136749078560005
446 0.795343906342058 0.929720528963411 0.127182163261596
447 0.801576371026134 0.949477646971333 0.138325169725607
448 0.670420030282232 0.93438244927503 0.143981374620903
449 0.739097380516492 0.935788325260811 0.15124682116414
450 0.860095990752892 0.960005882893694 0.208257075685982
451 0.792593432941242 0.957286206751008 0.137079813431016
452 0.644219029566724 0.948986624610524 0.158393325142169
453 0.500540589418563 0.946081211436688 0.126915086593178
454 0.666135675678241 0.962042602141745 0.153788383701877
455 0.621751979735662 0.959196134999353 0.187420310520539
456 0.620177812858285 0.957303271207299 0.188538815151624
457 0.643408804908099 0.951853945801891 0.223498483425525
458 0.616402811463322 0.943731159690697 0.251329017239829
459 0.567361569666681 0.939567393870526 0.222289997871676
460 0.755706550414105 0.936162825247341 0.195987559842806
461 0.591805469437597 0.927568957332883 0.223564819598026
462 0.511609890811008 0.941841967851678 0.166014863158962
463 0.439950108603152 0.930476805951645 0.187129198977033
464 0.537756734557731 0.930367756415124 0.162084807212075
465 0.447515060572542 0.921808967717789 0.106398187528079
466 0.479317695870591 0.910697270667796 0.0815437869700914
467 0.324544933091292 0.929916181901255 0.103703481161887
468 0.300781063270548 0.905644695627613 0.101130156173614
469 0.484097195217011 0.906048682762395 0.180869695999651
470 0.591653989504576 0.90315952039298 0.163187306322648
471 0.529647167580207 0.890103033911563 0.141622801651894
472 0.590981972934346 0.904243311068262 0.209636398572151
473 0.510838790018756 0.910134936423665 0.23578005032804
474 0.352012929374993 0.899017836316078 0.233302196086237
475 0.23316329635513 0.911664974801133 0.187996366871647
476 0.357726004942637 0.89538899387663 0.230617121129542
477 0.502010269144132 0.889946103607668 0.230789922762176
478 0.249659068711124 0.903714281902655 0.208718543238393
479 0.486905237551719 0.896141785165292 0.175596648784371
480 0.297748590392564 0.89473624923448 0.273835981515143
481 0.29681171807883 0.904917269950648 0.163121248489469
482 0.185864971131632 0.893919431771771 0.14236713335981
483 0.225383452342715 0.929535752697211 0.162324231035496
484 0.0926504737942537 0.92451518426738 0.269513671368723
485 0.202882540228209 0.937730432275359 0.139564548525668
486 0.23768074563789 0.931400708202592 0.136362127043842
487 0.370630954868945 0.931435118303824 0.157305777367285
488 0.372817600010742 0.913209761376216 0.175549118009261
489 0.498669104903675 0.914232676016833 0.212131280513864
490 0.387163628882011 0.911273652559799 0.163654484113751
491 0.421251501597331 0.922953292881736 0.152326822666506
492 0.457949408950926 0.916245382418107 0.102667609851073
493 0.437329804652806 0.930426481819187 0.146916985043126
494 0.332180312689252 0.936838723106489 0.0576407649637871
495 0.509416294984233 0.947625571862942 0.173402647053548
496 0.587343244189273 0.940968321321098 0.157669190687285
497 0.579878239955146 0.953718513930882 0.15343002622412
498 0.377251295716708 0.946151484543416 0.18385334634169
499 0.199453689403133 0.955307590579432 0.206206609202047
500 0.374132597163756 0.938866191944223 0.142249954061008
501 0.52348999952233 0.939325631904832 0.0761912387066576
502 0.380483695383011 0.951578167824228 0.204021938123345
503 0.298077837718031 0.970778764201717 0.246968528842756
504 0.161185417902753 0.946770540014667 0.235971459818025
505 0.251644689116834 0.950307633781305 0.282436298784388
506 0.459826688327208 0.940837108877956 0.300751226319839
507 0.176766387340623 0.951098846607593 0.18097222594832
508 -0.00908089167410361 0.962052297490806 0.144925669962327
509 0.289628312686195 0.951922826984116 0.230971999264374
510 0.211769612502712 0.953505232781676 0.254824557354875
511 0.0857687894957593 0.967760100540676 0.266601606271132
512 -0.025929745134861 0.972539469449194 0.26429252527587
513 0.025304151210129 0.981713683346402 0.275150830675438
514 -0.199447532936468 0.989184986148235 0.225166060445969
515 -0.0424845099588523 0.944247696935862 0.245280346251223
516 0.0157538362460908 0.911294474409009 0.161622973911052
517 -0.0623686183861167 0.946361035667893 0.358476740532932
518 0.0989426028340975 0.950056975942567 0.215214810932505
519 0.0759595085494703 0.938179658368442 0.231344626133487
520 0.302582577217596 0.936255188269758 0.20772255711197
521 0.239860772617044 0.960328860632576 0.153860598349801
522 0.320907789995435 0.931948938715509 0.174963053518344
523 0.277574444083356 0.945060387465459 0.10627837758037
524 0.261760782269132 0.928828909801912 0.206078137216914
525 0.373918576324573 0.92662737815815 0.19292047140494
526 0.31464747783697 0.930811810001686 0.120047298432107
527 0.292526061183437 0.93084837940361 0.177647212684474
528 0.412731905687293 0.912518531703991 0.241875258975474
529 0.474088770990064 0.916801879931168 0.173620593092054
530 0.423344597249313 0.91312091160296 0.20320868296677
531 0.249444177273799 0.911844903156585 0.167389768870996
532 0.17936610061597 0.919106143438805 0.215298850946648
533 0.121440806532663 0.92064877755002 0.171549571070016
